,年份,批次,科类,选科要求,招生人数,最低分,平均分,最高分,最低位次,院校专业与特殊信息,前一所学校最低位次
13440,2024,提前批本科教师专项,物理类,物理,2.0,587.0,,,31814.0,华南师范大学小学教育(师范，定向至汕尾市陆河县)学制:4年；学费:免费；住宿费:免费；办学地点:汕尾校区滨海校园,0.0
1013,2024,本科批,物理类,物理,1.0,587.0,587,587,31814.0,北京体育大学应用心理学,0.0
26045,2024,提前批本科军检院校,物理类,"物理,化学",1.0,587.0,,,31814.0,中国消防救援学院消防工程(消防救援),0.0
19112,2024,本科批,物理类,"物理,生物",7.0,587.0,590,593,31814.0,陕西师范大学心理学类含心理学(泽如拔尖基地班)、应用心理学专业学制:4年；学费:6600元/学年；住宿费:待定；特征要求:不招色盲色弱；办学地点:雁塔校区,0.0
17480,2024,本科批,物理类,物理,2.0,587.0,587,587,31814.0,南京师范大学应急管理,0.0
1501,2024,本科批,物理类,"物理,化学",4.0,587.0,-,-,31814.0,大连海事大学物联网工程,0.0
25517,2024,本科批,物理类,"物理,化学",6.0,587.0,,,31814.0,中国地质大学(武汉)宝石及材料工艺学,0.0
24343,2024,本科批,物理类,"物理,化学",3.0,587.0,,,31814.0,长安大学交通设备与控制工程,0.0
14738,2024,本科批,物理类,"物理,化学",2.0,587.0,590,592,31814.0,江苏大学计算机科学与技术,0.0
19934,2024,本科批,物理类,"物理,化学",20.0,587.0,,,31814.0,深圳大学材料类(地方专项)含材料科学与工程、材料科学与工程(创新班)、高分子材料与工程、高分子材料与工程(创新班)专业第二学期专业分流学制:4年；学费:6853元/学年；住宿费:800~1500元/学年；特征要求:不招色盲；办学地点:丽湖校区,0.0
6877,2024,提前批本科农村卫生专项,物理类,"物理,化学",1.0,587.0,,,31814.0,广东医科大学临床医学(定向至湛江市赤坎区)(5年)学费:免费；住宿费:免费；特征要求:不招色盲色弱；办学地点:湛江校区,0.0
12855,2024,本科批,物理类,物理,1.0,587.0,587,587,31814.0,华东交通大学物流工程,0.0
13354,2024,本科批,物理类,物理,6.0,587.0,590,594,31814.0,华南师范大学翻译(学费:6850元/学年),0.0
10495,2024,本科批,物理类,"物理,化学",5.0,587.0,589,591,31814.0,海南大学自动化,0.0
16832,2024,本科批,物理类,物理,4.0,587.0,,,31814.0,南昌大学管理科学,0.0
13355,2024,本科批,物理类,"物理,化学",100.0,587.0,,,31814.0,华南师范大学软件工程与英国阿伯丁大学、澳大利亚科廷大学联合培养项目，在国内学习期间，需另缴纳中外联合培养专业培训费18000元/学年；具体培养模式和学习费用请查看学校网站学制:4年；学费:8000元/学年；住宿费:800~1600元/学年；办学地点:佛山校区南海校园,0.0
21218,2024,本科批,物理类,"物理,化学",5.0,587.0,587,587,31814.0,太原理工大学材料科学与工程办学地点:虎峪校区,0.0
13356,2024,本科批,物理类,物理,38.0,587.0,590,598,31814.0,华南师范大学财务管理,0.0
21217,2024,本科批,物理类,"物理,化学",5.0,587.0,588,589,31814.0,太原理工大学能源与动力工程,0.0
1012,2024,本科批,物理类,物理,2.0,587.0,602,617,31814.0,北京体育大学运动人体科学,0.0
16833,2024,本科批,物理类,物理,2.0,587.0,,,31814.0,南昌大学会计学,0.0
16834,2024,本科批,物理类,"物理,化学",2.0,587.0,,,31814.0,南昌大学应用化学,0.0
21788,2024,本科批,物理类,"物理,化学",4.0,587.0,592,599,31814.0,温州医科大学药学(学费:6000元/学年),0.0
17408,2024,本科批,物理类,"物理,化学",5.0,587.0,594,602,31814.0,南京农业大学生物科学类(学费:6050元/学年)不招色盲色弱含生物科学、生物技术专业,0.0
19981,2024,本科批,物理类,"物理,化学",98.0,587.0,,,31814.0,深圳技术大学计算机科学与技术,0.0
7631,2024,本科批,物理类,"物理,化学",2.0,587.0,591,594,31814.0,广西医科大学口腔医学(5年)(学费:7500元/学年)因医疗器材限制，请左利手考生慎重报考,0.0
25520,2024,本科批,物理类,"物理,化学",2.0,587.0,,,31814.0,中国地质大学(武汉)地理科学类含地理科学、地理信息科学专业,0.0
25519,2024,本科批,物理类,"物理,化学",10.0,587.0,,,31814.0,中国地质大学(武汉)海洋科学类(学费:4500元/学年)含海洋科学、海洋工程与技术专业,0.0
25518,2024,本科批,物理类,"物理,化学",9.0,587.0,,,31814.0,中国地质大学(武汉)地球物理学类(地球物理与信息类)(学费:4500元/学年)含地球物理学、地球信息科学与技术、勘查技术与工程(勘查地球物理)专业,0.0
9703,2024,本科批,物理类,"物理,化学",88.0,587.0,,,31814.0,广州医科大学医学影像学(5年)不招色盲色弱,0.0
1093,2024,提前批本科非军检院校,物理类,物理,1.0,587.0,,,31814.0,北京语言大学法语(涉外化工人才实验班),0.0
17286,2024,提前批本科军检院校,物理类,"物理,化学",20.0,587.0,,,31814.0,南京航空航天大学飞行技术南航委托培养，具体要求请查看学校招生章程学制:4年；学费:6380元/学年；住宿费:待定；成绩要求:外语≥95分；外语语种:英语；特征要求:面试合格；办学地点:天目湖校区,0.0
11035,2024,本科批,物理类,"物理,化学",3.0,587.0,,,31814.0,河海大学材料科学与工程(学费:6380元/学年)办学地点:第一学年江苏省南京市，第二至四学年江苏省常州市,0.0
14448,2024,本科批,物理类,物理,14.0,587.0,590,593,31814.0,暨南大学电子商务办学地点:深圳校区,0.0
13577,2024,本科批,物理类,"物理,化学",8.0,587.0,,,31814.0,华中农业大学植物生产类含农学(国家卓越农林人才计划)、植物科学与技术、种子科学与工程、植物保护(国家卓越农林人才计划)、应用生物科学专业,0.0
22293,2024,本科批,物理类,物理,3.0,587.0,590,593,31814.0,武汉理工大学金融学(中外合作办学)与澳大利亚纽卡斯尔大学中外合作办学项目，具体培养模式和学习费用请查看学校网站学制:4年；学费:39800元/学年；住宿费:待定；办学地点:校本部,0.0
13574,2024,本科批,物理类,"物理,化学",1.0,587.0,,,31814.0,华中农业大学园艺(国家卓越农林人才计划),0.0
14447,2024,本科批,物理类,物理,16.0,587.0,591,601,31814.0,暨南大学行政管理办学地点:石牌校区,0.0
17992,2024,本科批,物理类,物理,1.0,587.0,,,31814.0,宁波诺丁汉大学传播学(中外合作办学)与英国诺丁汉大学中外合作办学项目,0.0
17991,2024,本科批,物理类,物理,1.0,587.0,,,31814.0,宁波诺丁汉大学国际经济与贸易(中外合作办学)与英国诺丁汉大学中外合作办学项目,0.0
23085,2024,本科批,物理类,物理,4.0,587.0,,,31814.0,西南财经大学会计学(中外合作办学)(学费:69000元/学年)与美国纽约城市大学巴鲁学院中外合作办学项目,0.0
17990,2024,本科批,物理类,物理,5.0,587.0,,,31814.0,宁波诺丁汉大学国际商务(中外合作办学)培养国际商务管理、国际商务经济学、国际商务与国际传播学、国际商务与法语/德语/西班牙语/日语/汉语人才；与英国诺丁汉大学中外合作办学项目,0.0
12524,2024,本科批,物理类,物理,6.0,587.0,591,598,31814.0,湖南师范大学法学,0.0
37,2024,本科批,物理类,"物理,化学,生物",1.0,587.0,587,587,31814.0,哈尔滨医科大学医学影像学(5年)(学费:5000元/学年),0.0
997,2024,本科批,物理类,物理,2.0,587.0,,,31814.0,北京师范大学-香港浸会大学联合国际学院新闻传播学类含广告学、传播学专业按大类招生，广告学专业培养公共关系与广告学人才；传播学专业培养媒体与传播学、媒体艺术与设计、影视学、动画与互动媒体、中华文化与国际传播人才；原则上在第一学年第二学期开始前完成专业确认,0.0
38,2024,本科批,物理类,"物理,化学,生物",1.0,587.0,587,587,31814.0,哈尔滨医科大学眼视光医学(5年)(学费:5000元/学年),0.0
13575,2024,本科批,物理类,物理,1.0,587.0,,,31814.0,华中农业大学经济学类含经济学、国际经济与贸易、农林经济管理(国家卓越农林人才计划)、农村区域发展专业,0.0
27104,2024,本科批,物理类,"物理,化学",17.0,587.0,,,31814.0,重庆邮电大学计算机类含计算机科学与技术、智能科学与技术、数据科学与大数据技术、人工智能专业计算机与智能科学类,0.0
23143,2024,本科批,物理类,"物理,生物",1.0,587.0,587,587,31814.0,西南大学风景园林学制:4年；学费:4500元/学年；住宿费:待定；特征要求:不招色盲；办学地点:北碚校区,0.0
13576,2024,本科批,物理类,"物理,化学",2.0,587.0,,,31814.0,华中农业大学生物工程(学费:5850元/学年),0.0
22294,2024,本科批,物理类,"物理,化学",6.0,587.0,591,601,31814.0,武汉理工大学生物科学类(中外合作办学)含生物技术(中外合作办学)、制药工程(中外合作办学)专业与法国艾克斯马赛大学中外合作办学项目，具体培养模式和学习费用请查看学校网站学制:4年；学费:39800元/学年；住宿费:待定；办学地点:校本部,0.0
23220,2024,本科批,物理类,"物理,化学",10.0,587.0,,,31814.0,西南交通大学土木工程,0.0
10223,2024,提前批本科非军检院校,物理类,"物理,政治",1.0,587.0,,,31814.0,"国际关系学院国际政治学制:4年；学费:5000元/学年；住宿费:待定；特征要求:只招男生；男生身高≥170cm,矫正视力≥4.8，不招色盲色弱；办学地点:校本部",0.0
17528,2024,本科批,物理类,"物理,化学",2.0,587.0,588,588,31814.0,南京信息工程大学信息工程,0.0
11036,2024,本科批,物理类,"物理,化学",3.0,587.0,,,31814.0,河海大学智能建造,0.0
8454,2024,本科批,历史类,历史,37.0,512.0,,,32063.0,广州航海学院财务管理,249.0
7478,2024,本科批,历史类,历史,2.0,512.0,,,32063.0,"广西民族大学印度尼西亚语(国家基地班)办学地点:思源湖校区实行“3.5+0.5”培养模式,入校后第二外语为英语，具体培养模式和学习费用请查看学校网站",0.0
3516,2024,本科批,历史类,历史,10.0,512.0,,,32063.0,广东工业大学外国语言文学类(地方专项)(学费:6850元/学年)外语语种:英语含英语、翻译、商务英语专业办学地点:大学城校区第三学期分流,0.0
21114,2024,本科批,历史类,历史,1.0,512.0,512,512,32063.0,苏州城市学院日语外语语种:英语、日语,0.0
21030,2024,本科批,历史类,历史,3.0,512.0,,,32063.0,四川音乐学院广播电视编导,0.0
24476,2024,本科批,历史类,历史,2.0,512.0,,,32063.0,长江师范学院国际经济与贸易学制:4年；学费:5625元/学年；住宿费:待定；办学地点:校本部,0.0
10691,2024,本科批,历史类,历史,137.0,512.0,,,32063.0,韩山师范学院汉语言文学(师范),0.0
26770,2024,本科批,历史类,历史,6.0,512.0,,,32063.0,仲恺农业工程学院城乡规划(学费:5710元/学年)不招色盲,0.0
588,2024,本科批,历史类,历史,1.0,512.0,512,512,32063.0,北方民族大学工商管理类含工商管理、人力资源管理专业培养人力资源工商人才,0.0
570,2024,本科批,历史类,历史,3.0,512.0,515,518,32063.0,北部湾大学英语(师范)学制:4年；学费:4200元/学年；住宿费:待定；外语语种:英语；特征要求:转氨酶正常；办学地点:校本部,0.0
2943,2024,本科批,历史类,历史,20.0,512.0,,,32063.0,广东财经大学金融学与澳大利亚西澳大学联合培养项目,0.0
7477,2024,本科批,历史类,历史,1.0,512.0,512,512,32063.0,广西民族大学汉语国际教育实行“3+1”培养模式，具体培养模式和学习费用请查看学校网站,0.0
15366,2024,本科批,历史类,历史,2.0,512.0,,,32063.0,江西农业大学公共事业管理,0.0
25361,2024,本科批,历史类,历史,2.0,512.0,,,32063.0,郑州轻工业大学汉语国际教育办学地点:东风校区,0.0
3630,2024,本科批,历史类,历史,7.0,512.0,,,32063.0,广东海洋大学会计学(地方专项),0.0
15325,2024,本科批,历史类,历史,3.0,512.0,513,514,32063.0,江西理工大学日语,0.0
24788,2024,本科批,历史类,历史,207.0,512.0,,,32063.0,肇庆学院汉语言文学(师范),0.0
11836,2024,本科批,历史类,历史,3.0,512.0,,,32063.0,湖北文理学院财务管理培养ACCA人才，具体培养模式和学习费用请查看学校网站学制:4年；学费:4000元/学年；住宿费:待定；成绩要求:外语≥105分；办学地点:校本部,0.0
21112,2024,本科批,历史类,历史,2.0,512.0,514,516,32063.0,苏州城市学院新闻学,0.0
4046,2024,本科批,历史类,历史,35.0,512.0,,,32063.0,广东技术师范大学广播电视编导,0.0
13935,2024,本科批,历史类,历史,50.0,512.0,,,32063.0,惠州学院网络与新媒体学制:4年；学费:4590元/学年；住宿费:1300~1500元/学年；办学地点:校本部,0.0
2162,2024,本科批,历史类,历史,3.0,512.0,-,513,32063.0,东华理工大学市场营销,0.0
4486,2024,本科批,历史类,历史,55.0,512.0,,,32063.0,广东金融学院社会工作,0.0
21609,2024,本科批,历史类,历史,1.0,512.0,,,32063.0,天津体育学院新闻学,0.0
2400,2024,本科批,历史类,历史,1.0,512.0,,,32063.0,福建江夏学院经济学,0.0
2332,2024,本科批,历史类,"历史,地理",5.0,512.0,,,32063.0,佛山大学人文地理与城乡规划(地方专项)学制:4年；学费:5710元/学年；住宿费:750~1700元/学年；办学地点:江湾校区,0.0
13665,2024,本科批,历史类,历史,1.0,512.0,512,512,32063.0,淮北师范大学会计学,0.0
18228,2024,本科批,历史类,历史,2.0,512.0,,,32063.0,青岛理工大学市场营销,0.0
11232,2024,本科批,历史类,历史,3.0,512.0,-,518,32063.0,河南科技学院法学学制:4年；学费:4400元/学年；住宿费:待定；办学地点:校本部,0.0
96,2024,本科批,历史类,历史,3.0,512.0,517,521,32063.0,河南农业大学英语,0.0
21113,2024,本科批,历史类,历史,2.0,512.0,513,514,32063.0,苏州城市学院金融学因用人单位可能对考生身体素质有要求，请单色识别不全的考生慎重报考,0.0
16085,2024,本科批,历史类,历史,1.0,511.0,511,511,32633.0,兰州交通大学工商管理,570.0
16019,2024,本科批,历史类,历史,3.0,511.0,,,32633.0,兰州财经大学会计学,0.0
25362,2024,本科批,历史类,历史,2.0,511.0,,,32633.0,郑州轻工业大学社会工作,0.0
17846,2024,本科批,历史类,"历史,地理",1.0,511.0,,,32633.0,内江师范学院地理科学(师范)学制:4年；学费:5200元/学年；住宿费:待定；特征要求:不招色盲色弱；办学地点:校本部,0.0
24039,2024,本科批,历史类,历史,6.0,511.0,511,511,32633.0,玉林师范学院行政管理(学费:4600元/学年)办学地点:东校区,0.0
22498,2024,本科批,历史类,历史,1.0,511.0,,,32633.0,武夷学院汉语言文学(学费:5200元/学年),0.0
12340,2024,本科批,历史类,历史,3.0,511.0,,,32633.0,湖南理工学院会计学,0.0
